provider,model,reasoning,agent_id,agent_name,age,traits,infection_level,rep,response,reasoning_text,input_tokens,output_tokens,reasoning_tokens,cost,format_valid
openai,gpt-3.5-turbo,off,19,Michael,38,introverted|antagonistic|conscientious|emotionally stable|open to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,77,Josh,20,extroverted|antagonistic|conscientious|neurotic|open to experience,2.5,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,75,Martha,25,introverted|antagonistic|conscientious|emotionally stable|closed to experience,2.5,1,yes,Concerned about the spread of the Catasat virus.,243,18,0,0.0001485,True
openai,gpt-3.5-turbo,off,25,Brittany,25,introverted|antagonistic|conscientious|emotionally stable|closed to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,75,Martha,25,introverted|antagonistic|conscientious|emotionally stable|closed to experience,2.5,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,73,Jessica,21,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,2.5,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,76,Raul,19,extroverted|agreeable|unconscientious|neurotic|open to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,246,19,0,0.0001515,True
openai,gpt-3.5-turbo,off,73,Jessica,21,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,75,Martha,25,introverted|antagonistic|conscientious|emotionally stable|closed to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,77,Josh,20,extroverted|antagonistic|conscientious|neurotic|open to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,74,Lori,32,extroverted|antagonistic|conscientious|neurotic|open to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,76,Raul,19,extroverted|agreeable|unconscientious|neurotic|open to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,246,19,0,0.0001515,True
openai,gpt-3.5-turbo,off,78,Melissa,32,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,79,Brenda,58,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,77,Josh,20,extroverted|antagonistic|conscientious|neurotic|open to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,78,Melissa,32,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,71,William,59,extroverted|antagonistic|conscientious|neurotic|closed to experience,2.5,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,78,Melissa,32,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,66,Nancy,62,introverted|agreeable|conscientious|emotionally stable|open to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,6,Barbara,55,introverted|agreeable|conscientious|emotionally stable|open to experience,2.5,4,yes,Concern about the spread of the Catasat virus in Dewberry Hollow.,243,21,0,0.000153,True
openai,gpt-3.5-turbo,off,74,Lori,32,extroverted|antagonistic|conscientious|neurotic|open to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,80,Norma,29,introverted|agreeable|conscientious|neurotic|closed to experience,2.5,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,79,Brenda,58,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,67,Jasmine,55,introverted|antagonistic|unconscientious|neurotic|open to experience,2.5,3,yes,You are introverted and prefer to stay away from crowded places.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,78,Melissa,32,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,72,Mike,53,extroverted|agreeable|unconscientious|neurotic|open to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,80,Norma,29,introverted|agreeable|conscientious|neurotic|closed to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,81,Kimberly,20,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,2.5,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,82,Heather,57,extroverted|agreeable|unconscientious|emotionally stable|closed to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,81,Kimberly,20,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,77,Josh,20,extroverted|antagonistic|conscientious|neurotic|open to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,82,Heather,57,extroverted|agreeable|unconscientious|emotionally stable|closed to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,83,Karen,18,extroverted|agreeable|conscientious|neurotic|closed to experience,2.5,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,78,Melissa,32,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,85,Gabriel,65,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,4,yes,Concerns about the Catasat virus spreading in Dewberry Hollow.,244,20,0,0.000152,True
openai,gpt-3.5-turbo,off,83,Karen,18,extroverted|agreeable|conscientious|neurotic|closed to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,80,Norma,29,introverted|agreeable|conscientious|neurotic|closed to experience,2.5,4,yes,You are introverted and prefer to stay at home.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,81,Kimberly,20,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,84,Christine,56,introverted|antagonistic|unconscientious|emotionally stable|open to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,79,Brenda,58,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,82,Heather,57,extroverted|agreeable|unconscientious|emotionally stable|closed to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,83,Karen,18,extroverted|agreeable|conscientious|neurotic|closed to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,66,Nancy,62,introverted|agreeable|conscientious|emotionally stable|open to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,80,Norma,29,introverted|agreeable|conscientious|neurotic|closed to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,76,Raul,19,extroverted|agreeable|unconscientious|neurotic|open to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,246,19,0,0.0001515,True
openai,gpt-3.5-turbo,off,75,Martha,25,introverted|antagonistic|conscientious|emotionally stable|closed to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,85,Gabriel,65,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,0,yes,Concerns about the Catasat virus spreading in Dewberry Hollow.,244,20,0,0.000152,True
openai,gpt-3.5-turbo,off,53,Joe,53,introverted|agreeable|conscientious|emotionally stable|open to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,84,Christine,56,introverted|antagonistic|unconscientious|emotionally stable|open to experience,2.5,0,yes,Concerns about the Catasat virus spreading in Dewberry Hollow.,244,20,0,0.000152,True
openai,gpt-3.5-turbo,off,77,Josh,20,extroverted|antagonistic|conscientious|neurotic|open to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,85,Gabriel,65,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,3,yes,Concerns about the Catasat virus spreading in Dewberry Hollow.,244,20,0,0.000152,True
openai,gpt-3.5-turbo,off,87,Kyle,48,introverted|antagonistic|conscientious|emotionally stable|open to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,87,Kyle,48,introverted|antagonistic|conscientious|emotionally stable|open to experience,2.5,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,60,Sean,56,introverted|antagonistic|unconscientious|emotionally stable|open to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,83,Karen,18,extroverted|agreeable|conscientious|neurotic|closed to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,86,Richard,58,introverted|agreeable|unconscientious|emotionally stable|open to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,87,Kyle,48,introverted|antagonistic|conscientious|emotionally stable|open to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,82,Heather,57,extroverted|agreeable|unconscientious|emotionally stable|closed to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,75,Martha,25,introverted|antagonistic|conscientious|emotionally stable|closed to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,86,Richard,58,introverted|agreeable|unconscientious|emotionally stable|open to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,84,Christine,56,introverted|antagonistic|unconscientious|emotionally stable|open to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,13,Miguel,50,introverted|antagonistic|conscientious|emotionally stable|open to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,79,Brenda,58,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,88,Victor,37,extroverted|agreeable|conscientious|neurotic|open to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,82,Heather,57,extroverted|agreeable|unconscientious|emotionally stable|closed to experience,2.5,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,88,Victor,37,extroverted|agreeable|conscientious|neurotic|open to experience,2.5,0,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,87,Kyle,48,introverted|antagonistic|conscientious|emotionally stable|open to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,88,Victor,37,extroverted|agreeable|conscientious|neurotic|open to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,90,Janet,31,introverted|agreeable|conscientious|neurotic|open to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,73,Jessica,21,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,74,Lori,32,extroverted|antagonistic|conscientious|neurotic|open to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,91,Marie,40,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,89,Cindy,34,extroverted|antagonistic|conscientious|neurotic|open to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,85,Gabriel,65,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,89,Cindy,34,extroverted|antagonistic|conscientious|neurotic|open to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,88,Victor,37,extroverted|agreeable|conscientious|neurotic|open to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,81,Kimberly,20,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,89,Cindy,34,extroverted|antagonistic|conscientious|neurotic|open to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,86,Richard,58,introverted|agreeable|unconscientious|emotionally stable|open to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,91,Marie,40,introverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,88,Victor,37,extroverted|agreeable|conscientious|neurotic|open to experience,2.5,4,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,244,19,0,0.0001505,True
openai,gpt-3.5-turbo,off,90,Janet,31,introverted|agreeable|conscientious|neurotic|open to experience,2.5,1,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,243,19,0,0.00015,True
openai,gpt-3.5-turbo,off,79,Brenda,58,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,2.5,3,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
openai,gpt-3.5-turbo,off,81,Kimberly,20,extroverted|antagonistic|unconscientious|emotionally stable|open to experience,2.5,2,yes,The Catasat virus is spreading rapidly in Dewberry Hollow.,245,19,0,0.000151,True
